id,code,name,type,parent_id:id,user_type:id
pcg_m14_281788,281788,Autres immobilisations corporelles reçues au titre d’une mise à disposition,other,l10n_fr_m14.pcg_m14_28178,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2818,2818,Autres immobilisations corporelles,view,l10n_fr_m14.pcg_m14_281,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28181,28181,"Installations générales, agencements et aménagements divers",other,l10n_fr_m14.pcg_m14_2818,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28182,28182,Matériel de transport,other,l10n_fr_m14.pcg_m14_2818,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28183,28183,Matériel de bureau et matériel informatique,other,l10n_fr_m14.pcg_m14_2818,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28184,28184,Mobilier,other,l10n_fr_m14.pcg_m14_2818,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28185,28185,Cheptel,other,l10n_fr_m14.pcg_m14_2818,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28188,28188,Autres immobilisations corporelles,other,l10n_fr_m14.pcg_m14_2818,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_282,282,Amortissements des immobilisations reçues en affectation,view,l10n_fr_m14.pcg_m14_28,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2821,2821,Terrains de gisement,other,l10n_fr_m14.pcg_m14_282,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2822,2822,Agencements et aménagements de terrains,view,l10n_fr_m14.pcg_m14_282,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28221,28221,Plantations d’arbres et d’arbustes,other,l10n_fr_m14.pcg_m14_2822,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28228,28228,Autres agencements et aménagements de terrains,other,l10n_fr_m14.pcg_m14_2822,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2823,2823,Constructions,view,l10n_fr_m14.pcg_m14_282,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28231,28231,Bâtiments publics,other,l10n_fr_m14.pcg_m14_2823,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28232,28232,Immeubles de rapport,other,l10n_fr_m14.pcg_m14_2823,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28235,28235,"Installations générales, agencements et aménagements des constructions",other,l10n_fr_m14.pcg_m14_2823,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28238,28238,Autres constructions,other,l10n_fr_m14.pcg_m14_2823,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2824,2824,Constructions sur sol d’autrui,view,l10n_fr_m14.pcg_m14_282,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28241,28241,Bâtiments publics,other,l10n_fr_m14.pcg_m14_2824,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28242,28242,Immeubles de rapport,other,l10n_fr_m14.pcg_m14_2824,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28245,28245,"Installations générales, agencements, aménagements",other,l10n_fr_m14.pcg_m14_2824,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28248,28248,Autres constructions,other,l10n_fr_m14.pcg_m14_2824,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2825,2825,"Installations, matériel et outillage techniques",view,l10n_fr_m14.pcg_m14_282,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28253,28253,Réseaux divers,view,l10n_fr_m14.pcg_m14_2825,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_282533,282533,Réseaux câblés,other,l10n_fr_m14.pcg_m14_28253,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_282534,282534,Réseaux d’électrification,other,l10n_fr_m14.pcg_m14_28253,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_282538,282538,Autres réseaux,other,l10n_fr_m14.pcg_m14_28253,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28256,28256,Matériel et outillage d’incendie et de défense civile,other,l10n_fr_m14.pcg_m14_2825,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28257,28257,Matériel et outillage de nettoiement,other,l10n_fr_m14.pcg_m14_2825,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28258,28258,"Autres installations techniques, matériel et outillage industriel",other,l10n_fr_m14.pcg_m14_2825,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2828,2828,Autres immobilisations corporelles,view,l10n_fr_m14.pcg_m14_282,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28281,28281,"Installations générales, agencements et aménagements divers",other,l10n_fr_m14.pcg_m14_2828,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28282,28282,Matériel de transport,other,l10n_fr_m14.pcg_m14_2828,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28283,28283,Matériel de bureau et matériel informatique,other,l10n_fr_m14.pcg_m14_2828,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28284,28284,Mobilier,other,l10n_fr_m14.pcg_m14_2828,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28285,28285,Cheptel,other,l10n_fr_m14.pcg_m14_2828,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_28288,28288,Autres immobilisations corporelles reçues en affectation,other,l10n_fr_m14.pcg_m14_2828,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29,29,PROVISIONS POUR DEPRECIATION DES IMMOBILISATIONS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_290,290,Provisions pour dépréciation des immobilisations incorporelles,view,l10n_fr_m14.pcg_m14_29,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2905,2905,"Marques, procédés, droits et valeurs similaires",view,l10n_fr_m14.pcg_m14_290,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29051,29051,"Marques, procédés, droits et valeurs similaires (non budgétaires)",other,l10n_fr_m14.pcg_m14_2905,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29052,29052,"Marques, procédés, droits et valeurs similaires (budgétaires)",other,l10n_fr_m14.pcg_m14_2905,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2908,2908,Autres immobilisations incorporelles,view,l10n_fr_m14.pcg_m14_290,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29081,29081,Autres immobilisations incorporelles (non budgétaires),other,l10n_fr_m14.pcg_m14_2908,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29082,29082,Autres immobilisations incorporelles (budgétaires),other,l10n_fr_m14.pcg_m14_2908,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_291,291,Provisions pour dépréciation des immobilisations corporelles,view,l10n_fr_m14.pcg_m14_29,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2911,2911,Terrains (autres que terrains de gisement),view,l10n_fr_m14.pcg_m14_291,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29111,29111,Terrains - autres que terrains de gisement (non budgétaires),other,l10n_fr_m14.pcg_m14_2911,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29112,29112,Terrains - autres que terrains de gisement (budgétaires),other,l10n_fr_m14.pcg_m14_2911,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2913,2913,Constructions,view,l10n_fr_m14.pcg_m14_291,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29131,29131,Constructions (non budgétaires),other,l10n_fr_m14.pcg_m14_2913,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29132,29132,Constructions (budgétaires),other,l10n_fr_m14.pcg_m14_2913,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2914,2914,Constructions sur sol d'autrui,view,l10n_fr_m14.pcg_m14_291,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29141,29141,Constructions sur sol d'autrui (non budgétaires),other,l10n_fr_m14.pcg_m14_2914,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29142,29142,Constructions sur sol d'autrui (budgétaires),other,l10n_fr_m14.pcg_m14_2914,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_293,293,Provisions pour dépréciation des immobilisations en cours,view,l10n_fr_m14.pcg_m14_29,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2931,2931,Immobilisations corporelles en cours,view,l10n_fr_m14.pcg_m14_293,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29311,29311,Immobilisations corporelles en cours (non budgétaires),other,l10n_fr_m14.pcg_m14_2931,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29312,29312,Immobilisations corporelles en cours (budgétaires),other,l10n_fr_m14.pcg_m14_2931,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2932,2932,Immobilisations incorporelles en cours,view,l10n_fr_m14.pcg_m14_293,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29321,29321,Immobilisations incorporelles en cours (non budgétaires),other,l10n_fr_m14.pcg_m14_2932,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29322,29322,Immobilisations incorporelles en cours (budgétaires),other,l10n_fr_m14.pcg_m14_2932,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_296,296,Provisions pour dépréciation des participations et créances rattachées à des participations,view,l10n_fr_m14.pcg_m14_29,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2961,2961,Titres de participation,view,l10n_fr_m14.pcg_m14_296,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29611,29611,Titres de participation (non budgétaires),other,l10n_fr_m14.pcg_m14_2961,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29612,29612,Titres de participation (budgétaires),other,l10n_fr_m14.pcg_m14_2961,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2966,2966,Autres formes de participation,view,l10n_fr_m14.pcg_m14_296,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29661,29661,Autres formes de participation (non budgétaires),other,l10n_fr_m14.pcg_m14_2966,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29662,29662,Autres formes de participation (budgétaires),other,l10n_fr_m14.pcg_m14_2966,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_297,297,Provisions pour dépréciation des autres immobilisations financières,view,l10n_fr_m14.pcg_m14_29,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2971,2971,Titres immobilisés - Droits de propriété,view,l10n_fr_m14.pcg_m14_297,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29711,29711,Titres immobilisés - Droits de propriété (non budgétaires),other,l10n_fr_m14.pcg_m14_2971,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29712,29712,Titres immobilisés - Droits de propriété (budgétaires),other,l10n_fr_m14.pcg_m14_2971,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2972,2972,Titres immobilisés - Droits de créance,view,l10n_fr_m14.pcg_m14_297,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29721,29721,Titres immobilisés - Droits de créance (non budgétaires),other,l10n_fr_m14.pcg_m14_2972,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29722,29722,Titres immobilisés - Droits de créance (budgétaires),other,l10n_fr_m14.pcg_m14_2972,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2974,2974,Prêts,view,l10n_fr_m14.pcg_m14_297,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29741,29741,Prêts (non budgétaires),other,l10n_fr_m14.pcg_m14_2974,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29742,29742,Prêts (budgétaires),other,l10n_fr_m14.pcg_m14_2974,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2975,2975,Dépôts et cautionnements versés,view,l10n_fr_m14.pcg_m14_297,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29751,29751,Dépôts et cautionnements versés (non budgétaires),other,l10n_fr_m14.pcg_m14_2975,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29752,29752,Dépôts et cautionnements versés (budgétaires),other,l10n_fr_m14.pcg_m14_2975,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_2976,2976,Autres créances immobilisées,view,l10n_fr_m14.pcg_m14_297,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29761,29761,Créances pour avances en garantie d’emprunt,view,l10n_fr_m14.pcg_m14_2976,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_297611,297611,Créances pour avances en garantie d’emprunt (non budgétaires),other,l10n_fr_m14.pcg_m14_29761,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_297612,297612,Créances pour avances en garantie d’emprunt (budgétaires),other,l10n_fr_m14.pcg_m14_29761,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_29768,29768,Autres créances immobilisées,view,l10n_fr_m14.pcg_m14_2976,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_297681,297681,Autres créances immobilisées (non budgétaires),other,l10n_fr_m14.pcg_m14_29768,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_297682,297682,Autres créances immobilisées (budgétaires),other,l10n_fr_m14.pcg_m14_29768,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_31,31,MATIERES PREMIERES (ET FOURNITURES),view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_311,311,Matières premières et fournitures autres que terrains,other,l10n_fr_m14.pcg_m14_31,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_315,315,Terrains à aménager,other,l10n_fr_m14.pcg_m14_31,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_32,32,AUTRES APPROVISIONNEMENTS2,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_321,321,Matières consommables,other,l10n_fr_m14.pcg_m14_32,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_322,322,Fournitures consommables autres qu’alimentation,view,l10n_fr_m14.pcg_m14_32,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3221,3221,Combustibles et carburants,other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3222,3222,Produits d'entretien,other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3223,3223,Fournitures des ateliers municipaux,other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3224,3224,Fournitures administratives,other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3225,3225,"Livres, disques, cassettes (bibliothèques, médiathèques)",other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3226,3226,Vêtements de travail,other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3227,3227,Fournitures scolaires,other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3228,3228,Autres fournitures consommables,other,l10n_fr_m14.pcg_m14_322,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_323,323,Alimentation,other,l10n_fr_m14.pcg_m14_32,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_33,33,EN-COURS DE PRODUCTION DE BIENS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_331,331,Produits en cours,other,l10n_fr_m14.pcg_m14_33,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_335,335,Travaux en cours,view,l10n_fr_m14.pcg_m14_33,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3351,3351,Terrains,other,l10n_fr_m14.pcg_m14_335,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3354,3354,Études et prestations de services,other,l10n_fr_m14.pcg_m14_335,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3355,3355,Travaux,other,l10n_fr_m14.pcg_m14_335,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3358,3358,Frais annexes,view,l10n_fr_m14.pcg_m14_335,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_33581,33581,Frais accessoires,other,l10n_fr_m14.pcg_m14_3358,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_33586,33586,Frais financiers,other,l10n_fr_m14.pcg_m14_3358,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_34,34,EN-COURS DE PRODUCTION DE SERVICES,other,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_35,35,STOCKS DE PRODUITS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_351,351,Produits intermédiaires,other,l10n_fr_m14.pcg_m14_35,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_355,355,Produits finis,view,l10n_fr_m14.pcg_m14_35,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3551,3551,Produits finis (autres que terrains aménagés),other,l10n_fr_m14.pcg_m14_355,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3555,3555,Terrains aménagés,other,l10n_fr_m14.pcg_m14_355,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_358,358,Produits résiduels,other,l10n_fr_m14.pcg_m14_35,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_37,37,STOCKS DE MARCHANDISES ET DE TERRAINS NUS1,other,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_39,39,PROVISIONS POUR DEPRECIATION DES STOCKS ET EN-COURS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_391,391,Provisions pour dépréciation des matières premières (et fournitures),view,l10n_fr_m14.pcg_m14_39,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3911,3911,Provisions pour dépréciation des matières premières (et fournitures) (non budgétaires),other,l10n_fr_m14.pcg_m14_391,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3912,3912,Provisions pour dépréciation des matières premières (et fournitures) (budgétaires),other,l10n_fr_m14.pcg_m14_391,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_392,392,Provisions pour dépréciation des autres approvisionnements (non budgétaires),other,l10n_fr_m14.pcg_m14_39,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_393,393,Provisions pour dépréciation des en-cours de production de biens,view,l10n_fr_m14.pcg_m14_39,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3931,3931,Provisions pour dépréciation des en-cours de production de biens (non budgétaires),other,l10n_fr_m14.pcg_m14_393,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3932,3932,Provisions pour dépréciation des en-cours de production de biens (budgétaires),other,l10n_fr_m14.pcg_m14_393,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_394,394,Provisions pour dépréciation des en-cours de production de services,view,l10n_fr_m14.pcg_m14_39,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3941,3941,Provisions pour dépréciation des en-cours de production de services (non budgétaires),other,l10n_fr_m14.pcg_m14_394,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3942,3942,Provisions pour dépréciation des en-cours de production de services (budgétaires),other,l10n_fr_m14.pcg_m14_394,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_395,395,Provisions pour dépréciation des stocks de produits,view,l10n_fr_m14.pcg_m14_39,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3951,3951,Provisions pour dépréciation des produits finis (autres que terrains aménagés),view,l10n_fr_m14.pcg_m14_395,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_39511,39511,Provisions pour dépréciation des produits finis autres que terrains aménagés (non budgétaires),other,l10n_fr_m14.pcg_m14_3951,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_39512,39512,Provisions pour dépréciation des produits finis autres que terrains aménagés (budgétaires),other,l10n_fr_m14.pcg_m14_3951,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_3955,3955,Provisions pour dépréciation des terrains aménagés,view,l10n_fr_m14.pcg_m14_395,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_39551,39551,Provisions pour dépréciation des terrains aménagés (non budgétaires),other,l10n_fr_m14.pcg_m14_3955,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_39552,39552,Provisions pour dépréciation des terrains aménagés (budgétaires),other,l10n_fr_m14.pcg_m14_3955,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_397,397,Provisions pour dépréciation des stocks de marchandises (non budgétaires),other,l10n_fr_m14.pcg_m14_39,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_40,40,FOURNISSEURS ET COMPTES RATTACHES,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_401,401,Fournisseurs,view,l10n_fr_m14.pcg_m14_40,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4011,4011,Fournisseurs,other,l10n_fr_m14.pcg_m14_401,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4017,4017,"Fournisseurs - Retenues de garantie, oppositions et pénalités de retard d’exécution des marchés",view,l10n_fr_m14.pcg_m14_401,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_40171,40171,Fournisseurs - Retenues de garantie,other,l10n_fr_m14.pcg_m14_4017,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_40172,40172,"Fournisseurs - Cessions, oppositions",other,l10n_fr_m14.pcg_m14_4017,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_40173,40173,Fournisseurs - Pénalités de retard d’exécution des marchés,other,l10n_fr_m14.pcg_m14_4017,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_403,403,Fournisseurs - Lettre-change relevé (L.C.R.),other,l10n_fr_m14.pcg_m14_40,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_404,404,Fournisseurs d'immobilisations,view,l10n_fr_m14.pcg_m14_40,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4041,4041,Fournisseurs d'immobilisations,other,l10n_fr_m14.pcg_m14_404,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4047,4047,"Fournisseurs d’immobilisations - Retenues de garantie, oppositions et pénalités de retard d’exécution des marchés",view,l10n_fr_m14.pcg_m14_404,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_40471,40471,Fournisseurs d’immobilisations - Retenues de garantie,other,l10n_fr_m14.pcg_m14_4047,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_40472,40472,"Fournisseurs d’immobilisations - Cessions, oppositions",other,l10n_fr_m14.pcg_m14_4047,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_40473,40473,Fournisseurs d’immobilisations - Pénalités de retard d’exécution des marchés,other,l10n_fr_m14.pcg_m14_4047,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_405,405,Fournisseurs d'immobilisations - Lettre-change relevé (L.C.R.),other,l10n_fr_m14.pcg_m14_40,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_407,407,Différences de conversion - Fournisseurs,view,l10n_fr_m14.pcg_m14_40,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4071,4071,Différences de conversion - Fournisseurs,other,l10n_fr_m14.pcg_m14_407,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4074,4074,Différences de conversion - Fournisseurs d’immobilisations,other,l10n_fr_m14.pcg_m14_407,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_408,408,Fournisseurs - Factures non parvenues,other,l10n_fr_m14.pcg_m14_40,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_409,409,Fournisseurs débiteurs,view,l10n_fr_m14.pcg_m14_40,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4091,4091,Avances versées sur commande,other,l10n_fr_m14.pcg_m14_409,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4093,4093,Mandat - Avance de fonds ou remboursement de débours,other,l10n_fr_m14.pcg_m14_409,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_4097,4097,Fournisseurs - Autres avoirs,view,l10n_fr_m14.pcg_m14_409,l10n_fr_m14.fr_pcg_m14_default_type
